measurement_unit_id,country_code,domain_code,concept_id,entity_id,final_unit_type,final_query,topic_mid,query_language,selection_basis,selection_status,validation_status,signal_status,confidence_level,empirical_validation_status,technical_status,technical_attempt_count,extraction_method,model_consensus,model_confidence,score_margin,exact_validated_other_countries,official_name_check,topic_mid_format_check,ambiguity_flag,selection_rule,second_pass_decision,second_pass_confidence,final_review_status,concept_valid_keyword_count,concept_low_keyword_count,concept_valid_keyword_countries,concept_low_keyword_countries,fallback_query,source_url,inclusion_reason,review_reason,remaining_risk,notes,source_record_set
TR|KFOOD|KFOOD_G03,TR,KFOOD,KFOOD_G03,,keyword,Kore yemek tarifi,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20yemek%20tarifi&hl=en,한국 요리법 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 요리법,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_G04,TR,KFOOD,KFOOD_G04,,keyword,Kore restoranı,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20restoran%C4%B1&hl=en,한식당 · 소비양식 문법 · 튀르키예(tr) 조합,,,한식당,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_G05,TR,KFOOD,KFOOD_G05,,keyword,mukbang,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=mukbang&hl=en,먹방 · 소비양식 문법 · 튀르키예(tr) 외래어,,먹방은 한국 기원어지만 이미 국제 장르명이 되어 비한국 콘텐츠를 포함한다 — 도메인 귀속이 약해지는 방향,먹방 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_G06,TR,KFOOD,KFOOD_G06,,keyword,Kore sokak yemekleri,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20sokak%20yemekleri&hl=en,한국 길거리음식 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 길거리음식,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E01,TR,KFOOD,KFOOD_E01,,keyword,kimchi,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=kimchi&hl=en,김치 · 수출 참고 HS 200599 · 튀르키예(tr) 외래어,,일본은 자국산 김치를 대량 생산해 JP 신호에 국산 수요가 섞인다,김치 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E02,TR,KFOOD,KFOOD_E02,,keyword,Kore ramyeon,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20ramyeon&hl=en,라면 · 수출 참고 HS 190230 · 튀르키예(tr) 조합,,'ramen' 단독은 일식이다. 전 언어에서 한국 수식어를 붙였으나 그만큼 검색량이 줄어 과소측정 가능,라면 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E03,TR,KFOOD,KFOOD_E03,,keyword,soju,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=soju&hl=en,소주 · 수출 참고 HS 220890·220870 · 튀르키예(tr) 외래어,,일본어 焼酎 는 일본 소주다. 韓国焼酎 로 한정했으나 ソジュ 표기와 분산될 수 있음,소주 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E04,TR,KFOOD,KFOOD_E04,,keyword,tteokbokki,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=tteokbokki&hl=en,떡볶이 · 소비양식 문법 · 튀르키예(tr) 외래어,,,떡볶이 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E05,TR,KFOOD,KFOOD_E05,,keyword,Kore kızarmış tavuk,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20k%C4%B1zarm%C4%B1%C5%9F%20tavuk&hl=en,한국 치킨 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 치킨,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E06,TR,KFOOD,KFOOD_E06,,keyword,Kore atıştırmalıkları,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20at%C4%B1%C5%9Ft%C4%B1rmal%C4%B1klar%C4%B1&hl=en,한국 과자 · 수출 참고 HS 190590·170490 · 튀르키예(tr) 조합,,,한국 과자,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E07,TR,KFOOD,KFOOD_E07,,keyword,Kore yosunu,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20yosunu&hl=en,김 · 수출 참고 HS 121221 · 튀르키예(tr) 조합,,일본어 のり 단독은 일본산 김. 韓国のり 로 한정,김,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E08,TR,KFOOD,KFOOD_E08,,keyword,gochujang,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=gochujang&hl=en,고추장 · 수출 참고 HS 210390 · 튀르키예(tr) 외래어,,,고추장 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_E09,TR,KFOOD,KFOOD_E09,,keyword,Kore ginsengi,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20ginsengi&hl=en,인삼 · 수출 참고 HS 121120 · 튀르키예(tr) 외래어,,,인삼 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_P01,TR,KFOOD,KFOOD_P01,,keyword,Japon yemekleri,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Japon%20yemekleri&hl=en,[위약] 일식 · 소비양식 문법 · 튀르키예(tr) 조합,,위약이지만 한식·일식은 대체재이자 보완재라 부호가 양쪽 다 가능 — 계수 부호까지 함께 볼 것,[위약] 일식 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_P02,TR,KFOOD,KFOOD_P02,,keyword,Çin yemekleri,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=%C3%87in%20yemekleri&hl=en,[위약] 중식 · 소비양식 문법 · 튀르키예(tr) 조합,,,[위약] 중식 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFOOD|KFOOD_P03,TR,KFOOD,KFOOD_P03,,keyword,Tayland yemekleri,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Tayland%20yemekleri&hl=en,[위약] 태국음식 · 소비양식 문법 · 튀르키예(tr) 조합,,,[위약] 태국음식 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_G01,TR,KBEAUTY,KBEAUTY_G01,,keyword,Kore kozmetik,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20kozmetik&hl=en,한국 화장품 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 화장품 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_G02,TR,KBEAUTY,KBEAUTY_G02,,keyword,K-beauty,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=K-beauty&hl=en,K-beauty · 소비양식 문법 · 튀르키예(tr) 외래어,,,K-beauty · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_G03,TR,KBEAUTY,KBEAUTY_G03,,keyword,Kore cilt bakım rutini,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20cilt%20bak%C4%B1m%20rutini&hl=en,한국 스킨케어 루틴 · 수출 참고 HS 330499 · 튀르키예(tr) 조합,,,한국 스킨케어 루틴,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_G04,TR,KBEAUTY,KBEAUTY_G04,,keyword,Kore kozmetik markası,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20kozmetik%20markas%C4%B1&hl=en,한국 화장품 브랜드 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 화장품 브랜드,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_G05,TR,KBEAUTY,KBEAUTY_G05,,keyword,Kore makyaj eğitimi,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20makyaj%20e%C4%9Fitimi&hl=en,한국 메이크업 · 수출 참고 HS 330410·330420 · 튀르키예(tr) 조합,,,한국 메이크업,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_G06,TR,KBEAUTY,KBEAUTY_G06,,keyword,glass skin,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=glass%20skin&hl=en,글래스 스킨 · 소비양식 문법 · 튀르키예(tr) 외래어,,'glass skin' 은 한국 기원이나 글로벌 뷰티 용어로 확산돼 도메인 귀속이 약하다,글래스 스킨 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E01,TR,KBEAUTY,KBEAUTY_E01,,keyword,Kore serumu,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20serumu&hl=en,세럼·에센스 · 수출 참고 HS 330499 · 튀르키예(tr) 조합,,,세럼·에센스,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E02,TR,KBEAUTY,KBEAUTY_E02,,keyword,Kore kağıt maske,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20ka%C4%9F%C4%B1t%20maske&hl=en,시트마스크 · 수출 참고 HS 330499 · 튀르키예(tr) 조합,,,시트마스크,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E03,TR,KBEAUTY,KBEAUTY_E03,,keyword,Kore güneş kremi,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20g%C3%BCne%C5%9F%20kremi&hl=en,선크림 · 수출 참고 HS 330499 · 튀르키예(tr) 조합,,,선크림,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E04,TR,KBEAUTY,KBEAUTY_E04,,keyword,Kore cushion fondöten,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20cushion%20fond%C3%B6ten&hl=en,쿠션 파운데이션 · 수출 참고 HS 330491·961620 · 튀르키예(tr) 조합,,쿠션은 한국이 만든 제형이라 원산지 수식 없이도 한국 신호일 수 있다 — 수식어를 붙여 과소측정될 위험,쿠션 파운데이션,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E05,TR,KBEAUTY,KBEAUTY_E05,,keyword,Kore lip tint,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20lip%20tint&hl=en,립틴트 · 수출 참고 HS 330410 · 튀르키예(tr) 조합,,,립틴트,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E06,TR,KBEAUTY,KBEAUTY_E06,,keyword,Kore yüz temizleyici,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20y%C3%BCz%20temizleyici&hl=en,클렌징 · 수출 참고 HS 340130 · 튀르키예(tr) 조합,,,클렌징,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E07,TR,KBEAUTY,KBEAUTY_E07,,keyword,Kore saç bakımı,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20sa%C3%A7%20bak%C4%B1m%C4%B1&hl=en,헤어케어 · 수출 참고 HS 330590·330510 · 튀르키예(tr) 조합,,,헤어케어,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_E08,TR,KBEAUTY,KBEAUTY_E08,,keyword,Kore parfümü,,tr,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20parf%C3%BCm%C3%BC&hl=en,향수 · 수출 참고 HS 330300·330790 · 튀르키예(tr) 조합,,,향수,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_P01,TR,KBEAUTY,KBEAUTY_P01,,keyword,Japon kozmetik,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Japon%20kozmetik&hl=en,[위약] 일본 화장품 · 소비양식 문법 · 튀르키예(tr) 조합,,,[위약] 일본 화장품 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KBEAUTY|KBEAUTY_P02,TR,KBEAUTY,KBEAUTY_P02,,keyword,Fransız kozmetik,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Frans%C4%B1z%20kozmetik&hl=en,[위약] 프랑스 화장품 · 소비양식 문법 · 튀르키예(tr) 조합,,,[위약] 프랑스 화장품 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFASHION|KFASHION_G01,TR,KFASHION,KFASHION_G01,,keyword,Kore moda,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20moda&hl=en,한국 패션 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 패션 · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFASHION|KFASHION_G02,TR,KFASHION,KFASHION_G02,,keyword,K-fashion,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=K-fashion&hl=en,K-fashion · 소비양식 문법 · 튀르키예(tr) 외래어,,,K-fashion · TOPIC 후보,KCONSUMER_COMPOSED_V1
TR|KFASHION|KFASHION_G03,TR,KFASHION,KFASHION_G03,,keyword,Kore tarzı,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20tarz%C4%B1&hl=en,한국 스타일 코디 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 스타일 코디,KCONSUMER_COMPOSED_V1
TR|KFASHION|KFASHION_G04,TR,KFASHION,KFASHION_G04,,keyword,Kore moda markası,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20moda%20markas%C4%B1&hl=en,한국 패션 브랜드 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 패션 브랜드,KCONSUMER_COMPOSED_V1
TR|KFASHION|KFASHION_G05,TR,KFASHION,KFASHION_G05,,keyword,Kore idol modası,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20idol%20modas%C4%B1&hl=en,아이돌 패션 · 소비양식 문법 · 튀르키예(tr) 조합,,아이돌 패션은 K-Pop 도메인과 겹친다. KPOP 계열과의 상관을 먼저 확인할 것,아이돌 패션,KCONSUMER_COMPOSED_V1
TR|KFASHION|KFASHION_G06,TR,KFASHION,KFASHION_G06,,keyword,Kore streetwear,,tr,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TR&q=Kore%20streetwear&hl=en,한국 스트릿웨어 · 소비양식 문법 · 튀르키예(tr) 조합,,,한국 스트릿웨어,KCONSUMER_COMPOSED_V1
